Grant County (IN)'s Birthday,02/10,1831
Greene County (IN)'s Birthday,01/05,1821
Hamilton County (IN)'s Birthday,01/08,1823
Hancock County (IN)'s Birthday,03/01,1828
Harrison County (IN)'s Birthday,12/01,1808
Hendricks County (IN)'s Birthday,12/20,1823
Henry County (IN)'s Birthday,12/31,1821
Howard County (IN)'s Birthday,01/15,1844
Huntington County (IN)'s Birthday,02/02,1832
Jackson County (IN)'s Birthday,01/01,1816
Jasper County (IN)'s Birthday,02/07,1835
Jay County (IN)'s Birthday,02/07,1835
Jefferson County (IN)'s Birthday,02/01,1811
Jennings County (IN)'s Birthday,12/27,1816
Johnson County (IN)'s Birthday,12/31,1823
Knox County (IN)'s Birthday,06/06,1790
Kosciusko County (IN)'s Birthday,02/07,1835
LaGrange County (IN)'s Birthday,02/02,1832
Lake County (IN)'s Birthday,02/16,1837
LaPorte County (IN)'s Birthday,04/01,1832
Lawrence County (IN)'s Birthday,01/07,1818
Madison County (IN)'s Birthday,01/04,1823
Marion County (IN)'s Birthday,04/01,1822
Marshall County (IN)'s Birthday,02/07,1835
Martin County (IN)'s Birthday,01/20,1820
Miami County (IN)'s Birthday,01/30,1833
Monroe County (IN)'s Birthday,01/14,1818
Montgomery County (IN)'s Birthday,12/21,1822
Morgan County (IN)'s Birthday,02/15,1822
Newton County (IN)'s Birthday,12/08,1859
Noble County (IN)'s Birthday,02/07,1835
Ohio County (IN)'s Birthday,01/04,1844
Orange County (IN)'s Birthday,12/26,1815
Owen County (IN)'s Birthday,12/21,1818
Parke County (IN)'s Birthday,01/09,1821
Perry County (IN)'s Birthday,11/01,1814
Pike County (IN)'s Birthday,12/21,1816
Porter County (IN)'s Birthday,02/07,1835
Posey County (IN)'s Birthday,11/11,1814
Pulaski County (IN)'s Birthday,02/07,1835
Putnam County (IN)'s Birthday,12/21,1821
Randolph County (IN)'s Birthday,01/10,1818
Ripley County (IN)'s Birthday,12/27,1816
Rush County (IN)'s Birthday,12/31,1821
St. Joseph County (IN)'s Birthday,01/29,1830
Scott County (IN)'s Birthday,01/12,1820
Shelby County (IN)'s Birthday,12/31,1821
Spencer County (IN)'s Birthday,01/10,1818
Starke County (IN)'s Birthday,02/07,1835
Steuben County (IN)'s Birthday,02/07,1835
Sullivan County (IN)'s Birthday,12/30,1816
Switzerland County (IN)'s Birthday,10/01,1814
Tippecanoe County (IN)'s Birthday,03/01,1826
Tipton County (IN)'s Birthday,01/15,1844
Union County (IN)'s Birthday,01/05,1821
Vanderburgh County (IN)'s Birthday,01/07,1818
Vermillion County (IN)'s Birthday,01/02,1824
Vigo County (IN)'s Birthday,01/21,1818
Warren County (IN)'s Birthday,03/01,1827
Warrick County (IN)'s Birthday,04/30,1813
Washington County (IN)'s Birthday,12/21,1813
Wayne County (IN)'s Birthday,11/27,1811
Wells County (IN)'s Birthday,02/02,1837
White County (IN)'s Birthday,02/01,1834
Whitley County (IN)'s Birthday,02/07,1835
Adair County (IA)'s Birthday,01/15,1851
Adams County (IA)'s Birthday,01/15,1851
Allamakee County (IA)'s Birthday,02/20,1847
Appanoose County (IA)'s Birthday,02/17,1843
Audubon County (IA)'s Birthday,01/15,1851
Benton County (IA)'s Birthday,12/21,1837
Black Hawk County (IA)'s Birthday,02/17,1853
Boone County (IA)'s Birthday,01/13,1846
Bremer County (IA)'s Birthday,01/15,1851
Buchanan County (IA)'s Birthday,12/21,1837
Buena Vista County (IA)'s Birthday,01/15,1851
Butler County (IA)'s Birthday,01/15,1851
Calhoun County (IA)'s Birthday,01/15,1851
Allegany County (MD)'s Birthday,12/25,1789
Anne Arundel County (MD)'s Birthday,04/09,1650
Baltimore County (MD)'s Birthday,06/30,1659
Calvert County (MD)'s Birthday,07/03,1654
Carroll County (MD)'s Birthday,01/19,1837
Cecil County (MD)'s Birthday,06/06,1674
Charles County (MD)'s Birthday,04/13,1658
Frederick County (MD)'s Birthday,06/10,1748
Garrett County (MD)'s Birthday,11/04,1872
Harford County (MD)'s Birthday,12/17,1773
Howard County (MD)'s Birthday,05/13,1838
Kent County (MD)'s Birthday,12/30,1642
Montgomery County (MD)'s Birthday,09/06,1776
Prince George's County (MD)'s Birthday,04/23,1696
St. Mary's County (MD)'s Birthday,01/24,1637
Somerset County (MD)'s Birthday,08/22,1666
Talbot County (MD)'s Birthday,02/12,1661
Washington County (MD)'s Birthday,09/06,1776
Baltimore City (MD)'s Birthday,09/18,1867
Accomack County (VA)'s Birthday,09/10,1663
Albemarle County (VA)'s Birthday,12/31,1744
Ashland County (WI)'s Birthday,03/27,1860
Douglas County (WI)'s Birthday,02/08,1854
Eau Claire County (WI)'s Birthday,10/06,1856
Kenosha County (WI)'s Birthday,01/30,1850
Langlade County (WI)'s Birthday,03/03,1879
Menominee County (WI)'s Birthday,07/03,1959
Pepin County (WI)'s Birthday,02/25,1858
Price County (WI)'s Birthday,03/03,1879
Racine County (WI)'s Birthday,12/07,1836
Rock County (WI)'s Birthday,12/07,1836
Shawano County (WI)'s Birthday,02/16,1853
Vernon County (WI)'s Birthday,03/01,1851
Vilas County (WI)'s Birthday,04/12,1893
Washington County (WI)'s Birthday,12/07,1836
Waushara County (WI)'s Birthday,02/15,1851
Albany County (WY)'s Birthday,12/16,1868
Big Horn County (WY)'s Birthday,03/12,1890
Campbell County (WY)'s Birthday,02/21,1911
Carbon County (WY)'s Birthday,12/16,1868
Converse County (WY)'s Birthday,03/09,1888
Crook County (WY)'s Birthday,12/08,1875
Fremont County (WY)'s Birthday,03/05,1884
Goshen County (WY)'s Birthday,02/21,1911
Hot Springs County (WY)'s Birthday,02/21,1911
Johnson County (WY)'s Birthday,12/08,1875
Laramie County (WY)'s Birthday,01/09,1867
Lincoln County (WY)'s Birthday,02/21,1911
Natrona County (WY)'s Birthday,03/09,1888
Niobrara County (WY)'s Birthday,02/21,1911
Park County (WY)'s Birthday,02/15,1909
Platte County (WY)'s Birthday,02/21,1911
Sheridan County (WY)'s Birthday,03/09,1888
Sublette County (WY)'s Birthday,02/15,1921
Sweetwater County (WY)'s Birthday,12/17,1867
Teton County (WY)'s Birthday,02/15,1921
Uinta County (WY)'s Birthday,12/01,1869
Washakie County (WY)'s Birthday,02/21,1911
Weston County (WY)'s Birthday,03/12,1890
